dteday,season,yr,mnth,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,weekday_name
2012-03-15,springer,2012,3,4,workday,clear,18.2025,19.166449999999998,57.958299999999994,10.042161,1005,5187,6192,Thursday
2012-03-16,springer,2012,3,5,workday,mist_cloudy,12.484151,12.791114,84.20830000000001,7.583864,548,3830,4378,Friday
2012-03-17,springer,2012,3,6,weekend,mist_cloudy,16.165849,17.333036,75.5833,7.417168,3155,4681,7836,Saturday
2012-03-18,springer,2012,3,0,weekend,mist_cloudy,14.2075,14.624000000000002,81.0,8.501161,2207,3685,5892,Sunday
2012-03-19,springer,2012,3,1,workday,clear,17.615000000000002,19.166185999999996,72.875,10.875238999999999,982,5171,6153,Monday
2012-03-20,springer,2012,3,2,workday,clear,18.359151,19.543178000000005,80.7917,8.125157,1051,5042,6093,Tuesday
2012-03-21,summer,2012,3,3,workday,mist_cloudy,16.988349,17.875028,82.125,6.000406099999999,1122,5108,6230,Wednesday
2012-03-22,summer,2012,3,4,workday,clear,18.045848999999997,19.083422,83.125,7.876654,1334,5537,6871,Thursday
2012-03-23,summer,2012,3,5,workday,mist_cloudy,20.278349,21.624422000000003,69.41669999999999,7.7921000000000005,2469,5893,8362,Friday
2012-03-24,summer,2012,3,6,weekend,mist_cloudy,15.617499999999996,16.124378,88.5417,12.916461,1033,2339,3372,Saturday
2012-03-25,summer,2012,3,0,weekend,mist_cloudy,12.5625,12.874208,88.0833,14.791924999999999,1532,3464,4996,Sunday
2012-03-26,summer,2012,3,1,workday,clear,12.954151,12.9575,47.7917,25.917007,795,4763,5558,Monday
2012-03-27,summer,2012,3,2,workday,clear,7.196650999999999,4.833164,28.999999999999996,12.541864,531,4571,5102,Tuesday
2012-03-28,summer,2012,3,3,workday,clear,14.755849000000001,15.082699999999999,48.125,19.541957,674,5024,5698,Wednesday
2012-03-29,summer,2012,3,4,workday,clear,15.225849,15.832063999999999,43.9167,21.41655,834,5299,6133,Thursday
2012-03-30,summer,2012,3,5,workday,mist_cloudy,9.39,8.790986,58.0833,9.250489,796,4663,5459,Friday
2012-03-31,summer,2012,3,6,weekend,mist_cloudy,11.935849000000001,11.832728000000003,73.83330000000001,16.791338999999997,2301,3934,6235,Saturday
2012-04-01,summer,2012,4,0,weekend,mist_cloudy,12.014151000000002,11.540942000000001,67.625,11.541889,2347,3694,6041,Sunday
2012-04-02,summer,2012,4,1,workday,clear,12.393911,12.215857999999997,50.4348,20.913313,1208,4728,5936,Monday
2012-04-03,summer,2012,4,2,workday,clear,13.933349,14.457877999999997,39.6667,6.708911,1348,5424,6772,Tuesday
2012-04-04,summer,2012,4,3,workday,clear,17.458349000000002,19.207699999999996,46.958299999999994,12.125325,1058,5378,6436,Wednesday
2012-04-05,summer,2012,4,4,workday,clear,12.445,12.456758,37.416700000000006,14.708443,1192,5265,6457,Thursday
2012-04-06,summer,2012,4,5,workday,clear,10.956651,9.790621999999999,37.7083,20.125996,1807,4653,6460,Friday
2012-04-07,summer,2012,4,6,weekend,clear,12.5625,12.124513999999998,25.4167,18.416356999999998,3252,3605,6857,Saturday
2012-04-08,summer,2012,4,0,weekend,clear,15.5,16.50005,27.5833,15.583931999999999,2230,2939,5169,Sunday
2012-04-09,summer,2012,4,1,workday,clear,14.990849,15.458108,31.75,23.999132,905,4680,5585,Monday
2012-04-10,summer,2012,4,2,workday,clear,12.993348999999998,12.791377999999998,43.5,16.708125000000003,819,5099,5918,Tuesday
2012-04-11,summer,2012,4,3,workday,clear,8.388712000000002,6.260084000000003,46.9565,19.783358,482,4380,4862,Wednesday
2012-04-12,summer,2012,4,4,workday,clear,10.682500000000001,9.581864,46.625,19.458743,663,4746,5409,Thursday
2012-04-13,summer,2012,4,5,workday,clear,12.7975,12.499328000000002,40.8333,10.416557,1252,5146,6398,Friday
2012-04-14,summer,2012,4,6,weekend,clear,15.265,16.207735999999997,50.29169999999999,12.791439,2795,4665,7460,Saturday
2012-04-15,summer,2012,4,0,weekend,clear,20.513348999999998,21.875750000000004,50.79169999999999,15.083643,2846,4286,7132,Sunday
2012-04-16,summer,2012,4,1,weekend,clear,23.215849,24.585050000000003,56.166700000000006,19.083543,1198,5172,6370,Monday
2012-04-17,summer,2012,4,2,workday,clear,20.591651,23.500141999999997,39.0417,18.333143,989,5702,6691,Tuesday
2012-04-18,summer,2012,4,3,workday,mist_cloudy,13.776651000000001,14.164508000000001,56.9167,11.250104,347,4020,4367,Wednesday
2012-04-19,summer,2012,4,4,workday,clear,15.421651,16.541036,61.25000000000001,4.417256399999999,846,5719,6565,Thursday
2012-04-20,summer,2012,4,5,workday,clear,16.753349,18.041150000000002,69.4583,10.041357,1340,5950,7290,Friday
2012-04-21,summer,2012,4,6,weekend,clear,18.79,19.832786,68.2917,19.000328999999997,2541,4083,6624,Saturday
2012-04-22,summer,2012,4,0,weekend,light_snow,10.643349,9.707264000000002,83.54169999999999,23.084582,120,907,1027,Sunday
2012-04-23,summer,2012,4,1,workday,mist_cloudy,7.1183489999999985,3.87425,76.66669999999999,20.334232,195,3019,3214,Monday
2012-04-24,summer,2012,4,2,workday,clear,11.426651,10.748678000000002,45.4167,16.708661,518,5115,5633,Tuesday
2012-04-25,summer,2012,4,3,workday,clear,14.403348999999999,15.040921999999998,42.7917,7.959064,655,5541,6196,Wednesday
2012-04-26,summer,2012,4,4,workday,mist_cloudy,15.421651,15.916477999999998,75.66669999999999,11.833875,475,4551,5026,Thursday
2012-04-27,summer,2012,4,5,workday,clear,13.502500000000001,13.874042,40.0833,23.291411,1014,5219,6233,Friday
2012-04-28,summer,2012,4,6,weekend,mist_cloudy,9.703349,8.915264,48.9583,8.708325,1120,3100,4220,Saturday
2012-04-29,summer,2012,4,0,weekend,clear,13.541650999999998,13.707985999999998,58.7083,7.8328359999999995,2229,4075,6304,Sunday
2012-04-30,summer,2012,4,1,workday,mist_cloudy,13.815849,14.207936,56.99999999999999,11.499746,665,4907,5572,Monday
2012-05-01,summer,2012,5,2,workday,mist_cloudy,20.826651000000002,22.083385999999997,65.95830000000001,10.458432,653,5087,5740,Tuesday
2012-05-02,summer,2012,5,3,workday,clear,18.515849,19.501136000000002,79.7083,9.249885999999998,667,5502,6169,Wednesday
2012-05-03,summer,2012,5,4,workday,mist_cloudy,18.320000000000004,19.457971999999998,76.83330000000001,8.957632,764,5657,6421,Thursday
2012-05-04,summer,2012,5,5,workday,clear,21.492499999999996,23.000522000000004,73.54169999999999,10.916846,1069,5227,6296,Friday
2012-05-05,summer,2012,5,6,weekend,mist_cloudy,21.218349,22.584128,75.66669999999999,10.250464,2496,4387,6883,Saturday
2012-05-06,summer,2012,5,0,weekend,mist_cloudy,18.4375,20.084642000000002,74.0,10.041893,2135,4224,6359,Sunday
2012-05-07,summer,2012,5,1,workday,mist_cloudy,17.2625,18.791372000000003,66.41669999999999,15.458307000000001,1008,5265,6273,Monday
2012-05-08,summer,2012,5,2,workday,mist_cloudy,19.338349,20.793086000000002,68.58330000000001,19.833942999999998,738,4990,5728,Tuesday
2012-05-09,summer,2012,5,3,workday,mist_cloudy,19.025,20.499650000000003,74.4167,14.499604,620,4097,4717,Wednesday
2012-05-10,summer,2012,5,4,workday,clear,15.774151,16.457678,55.2083,21.042220999999998,1026,5546,6572,Thursday
2012-05-11,summer,2012,5,5,workday,clear,17.066650999999997,18.374978,36.0417,15.874779,1319,5711,7030,Friday
2012-05-12,summer,2012,5,6,weekend,clear,18.515849,19.957921999999996,48.0417,8.249911,2622,4807,7429,Saturday
2012-05-13,summer,2012,5,0,weekend,clear,20.7875,22.625708000000003,57.62500000000001,15.082839,2172,3946,6118,Sunday
2012-05-14,summer,2012,5,1,workday,mist_cloudy,18.946651,20.293400000000005,78.95830000000001,14.250364,342,2501,2843,Monday
2012-05-15,summer,2012,5,2,workday,mist_cloudy,20.748348999999997,22.042664000000002,79.45830000000001,9.875264,625,4490,5115,Tuesday
2012-05-16,summer,2012,5,3,workday,clear,21.923348999999998,23.33435,69.7917,8.208304,991,6433,7424,Wednesday
2012-05-17,summer,2012,5,4,workday,clear,19.886651,21.792458000000003,52.0,15.374825000000001,1242,6142,7384,Thursday
2012-05-18,summer,2012,5,5,workday,clear,18.515849,20.373985999999995,52.33330000000001,9.166739,1521,6118,7639,Friday
2012-05-19,summer,2012,5,6,weekend,clear,20.2,21.415928,45.625,5.626325,3410,4884,8294,Saturday
2012-05-20,summer,2012,5,0,weekend,clear,21.179150999999997,22.541822000000003,53.041700000000006,17.042589,2704,4425,7129,Sunday
2012-05-21,summer,2012,5,1,workday,mist_cloudy,20.121651,21.334022000000004,81.125,15.624668,630,3729,4359,Monday
2012-05-22,summer,2012,5,2,workday,mist_cloudy,20.905,22.334450000000004,76.5833,7.917189,819,5254,6073,Tuesday
2012-05-23,summer,2012,5,3,workday,mist_cloudy,21.218349,22.584392,77.45830000000001,6.834,766,4494,5260,Wednesday
2012-05-24,summer,2012,5,4,workday,clear,22.785,24.0422,71.6667,11.584031999999999,1059,5711,6770,Thursday
2012-05-25,summer,2012,5,5,workday,clear,23.96,25.416914,74.70830000000001,9.41685,1417,5317,6734,Friday
2012-05-26,summer,2012,5,6,weekend,clear,24.5475,26.417936000000005,73.25,13.332464,2855,3681,6536,Saturday
2012-05-27,summer,2012,5,0,weekend,clear,24.43,26.334050000000005,69.7083,14.416457,3283,3308,6591,Sunday
2012-05-28,summer,2012,5,1,weekend,clear,25.487500000000004,28.833800000000004,67.625,13.166907,2557,3486,6043,Monday
2012-05-29,summer,2012,5,2,workday,clear,25.957500000000003,28.417472000000004,68.45830000000001,19.7918,880,4863,5743,Tuesday
2012-05-30,summer,2012,5,3,workday,mist_cloudy,22.863349,24.334514,67.0,9.000043,745,6110,6855,Wednesday
2012-05-31,summer,2012,5,4,workday,clear,23.96,25.667714000000004,49.2917,13.083693,1100,6238,7338,Thursday
2012-06-01,summer,2012,6,5,workday,mist_cloudy,22.745849000000003,24.125492,75.5417,15.916720999999999,533,3594,4127,Friday
2012-06-02,summer,2012,6,6,weekend,clear,19.416650999999998,21.375008,54.9167,12.499654,2795,5325,8120,Saturday
2012-06-03,summer,2012,6,0,weekend,clear,20.317500000000003,21.958778000000002,49.3333,12.333829,2494,5147,7641,Sunday
2012-06-04,summer,2012,6,1,workday,clear,20.082500000000003,22.166677999999997,48.7083,19.083811,1071,5927,6998,Monday
2012-06-05,summer,2012,6,2,workday,mist_cloudy,17.419151,18.708872,61.3333,14.041525,968,6033,7001,Tuesday
2012-06-06,summer,2012,6,3,workday,clear,18.045848999999997,19.791272,61.12499999999999,5.167375,1027,6028,7055,Wednesday
2012-06-07,summer,2012,6,4,workday,clear,20.317500000000003,21.583171999999998,56.7083,10.542449999999999,1038,6456,7494,Thursday
2012-06-08,summer,2012,6,5,workday,clear,22.510849000000004,23.458892,46.791700000000006,11.750661000000001,1488,6248,7736,Friday
2012-06-09,summer,2012,6,6,weekend,clear,25.409151,26.792222000000002,43.7083,9.667229,2708,4790,7498,Saturday
2012-06-10,summer,2012,6,0,weekend,clear,26.153349,27.792122,53.833299999999994,8.959307,2224,4374,6598,Sunday
2012-06-11,summer,2012,6,1,workday,mist_cloudy,25.879151,27.541586000000002,58.791700000000006,13.916771,1017,5647,6664,Monday
2012-06-12,summer,2012,6,2,workday,mist_cloudy,22.706651,23.45975,83.3333,14.374581999999998,477,4495,4972,Tuesday
2012-06-13,summer,2012,6,3,workday,clear,22.824151,24.333722,58.2083,22.999693,1173,6248,7421,Wednesday
2012-06-14,summer,2012,6,4,workday,clear,22.471651,25.209278000000005,56.958299999999994,17.000111,1180,6183,7363,Thursday
2012-06-15,summer,2012,6,5,workday,clear,22.040849,23.583764000000002,58.958299999999994,11.833339,1563,6102,7665,Friday
2012-06-16,summer,2012,6,6,weekend,clear,21.688349,23.250728000000002,50.416700000000006,11.166689,2963,4739,7702,Saturday
2012-06-17,summer,2012,6,0,weekend,clear,19.8475,21.750349999999997,59.875,9.708568,2634,4344,6978,Sunday
2012-06-18,summer,2012,6,1,workday,mist_cloudy,18.711651,19.959572,77.79169999999999,11.707982000000001,653,4446,5099,Monday
2012-06-19,summer,2012,6,2,workday,clear,24.351650999999997,27.209672000000005,69.0,9.917139,968,5857,6825,Tuesday
2012-06-20,summer,2012,6,3,workday,clear,28.777499999999996,31.58435,59.2083,7.625404,872,5339,6211,Wednesday
2012-06-21,fall,2012,6,4,workday,clear,29.874150999999998,33.667772,56.7917,7.958729,778,5127,5905,Thursday
2012-06-22,fall,2012,6,5,workday,clear,28.542499999999997,31.791986,57.375,12.250414000000001,964,4859,5823,Friday
2012-06-23,fall,2012,6,6,weekend,clear,26.388348999999998,27.084272000000006,53.4583,12.041307,2657,4801,7458,Saturday
2012-06-24,fall,2012,6,0,weekend,clear,26.936650999999998,28.500764000000004,47.9167,9.750174999999999,2551,4340,6891,Sunday
2012-06-25,fall,2012,6,1,workday,clear,25.644151,27.166772,50.416700000000006,20.125661,1139,5640,6779,Monday
2012-06-26,fall,2012,6,2,workday,clear,21.649151,23.250464,37.3333,23.292014,1077,6365,7442,Tuesday
2012-06-27,fall,2012,6,3,workday,clear,24.7825,26.292272000000004,36.0,18.208925,1077,6258,7335,Wednesday
2012-06-28,fall,2012,6,4,workday,clear,27.210849000000003,28.583792000000003,42.25,11.50055,921,5958,6879,Thursday
2012-06-29,fall,2012,6,5,workday,clear,31.205849,35.916458,48.875,11.082939000000001,829,4634,5463,Friday
2012-06-30,fall,2012,6,6,weekend,clear,27.955,29.375528000000003,60.12499999999999,10.791756999999999,1455,4232,5687,Saturday
2012-07-01,fall,2012,7,0,weekend,clear,30.344151000000004,33.541514,51.87500000000001,11.291443000000001,1421,4110,5531,Sunday
2012-07-02,fall,2012,7,1,workday,clear,28.738349,30.334508000000007,44.7083,13.082889,904,5323,6227,Monday
2012-07-03,fall,2012,7,2,workday,clear,28.699151,30.374899999999997,49.2083,8.457878999999998,1052,5608,6660,Tuesday
2012-07-04,fall,2012,7,3,weekend,clear,29.090849,32.334242,53.87499999999999,9.041649999999999,2562,4841,7403,Wednesday
2012-07-05,fall,2012,7,4,workday,clear,30.8925,34.250222,45.7917,12.999943,1405,4836,6241,Thursday
2012-07-06,fall,2012,7,5,workday,clear,30.931651000000002,33.667178,45.0833,9.791514,1366,4841,6207,Friday
2012-07-07,fall,2012,7,6,weekend,clear,32.498349,37.124258,49.2083,10.958118,1448,3392,4840,Saturday
2012-07-08,fall,2012,7,0,weekend,clear,30.6575,36.166136,57.375,8.417143,1203,3469,4672,Sunday
2012-07-09,fall,2012,7,1,workday,mist_cloudy,25.409151,27.167564,68.3333,12.125325,998,5571,6569,Monday
2012-07-10,fall,2012,7,2,workday,mist_cloudy,25.879151,27.876536,66.75,10.166379000000001,954,5336,6290,Tuesday
2012-07-11,fall,2012,7,3,workday,clear,25.683349,26.917886000000003,63.3333,10.166111,975,6289,7264,Wednesday
2012-07-12,fall,2012,7,4,workday,clear,25.644151,27.209077999999998,52.9583,9.833924999999999,1032,6414,7446,Thursday
2012-07-13,fall,2012,7,5,workday,mist_cloudy,26.388348999999998,28.083578000000003,48.5833,5.41695,1511,5988,7499,Friday
2012-07-14,fall,2012,7,6,weekend,mist_cloudy,25.056651000000002,27.958772000000003,69.91669999999999,9.626493,2355,4614,6969,Saturday
2012-07-15,fall,2012,7,0,weekend,clear,27.054150999999997,30.542936000000005,71.7917,11.166689,1920,4111,6031,Sunday
2012-07-16,fall,2012,7,1,workday,clear,27.876651000000003,31.792250000000003,64.5,11.000529,1088,5742,6830,Monday
2012-07-17,fall,2012,7,2,workday,clear,30.461650999999996,33.875078,50.583299999999994,7.666743,921,5865,6786,Tuesday
2012-07-18,fall,2012,7,3,workday,clear,29.286651,33.208478,57.7083,9.208614,799,4914,5713,Wednesday
2012-07-19,fall,2012,7,4,workday,clear,28.189999999999998,31.166372000000003,60.0417,11.083743,888,5703,6591,Thursday
2012-07-20,fall,2012,7,5,workday,mist_cloudy,23.294151,24.459650000000003,84.4167,14.000789000000001,747,5123,5870,Friday
2012-07-21,fall,2012,7,6,weekend,light_snow,20.004150999999997,20.294191999999995,86.5417,14.2911,1264,3195,4459,Saturday
2012-07-22,fall,2012,7,0,weekend,mist_cloudy,23.3725,25.126250000000006,76.25,6.2926936,2544,4866,7410,Sunday
2012-07-23,fall,2012,7,1,workday,clear,26.858348999999997,29.541122,69.41669999999999,9.291761,1135,5831,6966,Monday
2012-07-24,fall,2012,7,2,workday,clear,27.289150999999997,30.625700000000002,65.5,14.167418,1140,6452,7592,Tuesday
2012-07-25,fall,2012,7,3,workday,clear,26.035849,27.167564,45.0,11.0416,1383,6790,8173,Wednesday
2012-07-26,fall,2012,7,4,workday,clear,28.503349,32.791358,59.66669999999999,19.082470999999998,1036,5825,6861,Thursday
2012-07-27,fall,2012,7,5,workday,clear,28.738349,32.458322,59.458299999999994,10.250464,1259,5645,6904,Friday
2012-07-28,fall,2012,7,6,weekend,clear,27.524150999999996,30.041863999999997,61.3333,10.542449999999999,2234,4451,6685,Saturday
2012-07-29,fall,2012,7,0,weekend,clear,25.918349,28.083578000000003,62.375,11.416532,2153,4444,6597,Sunday
2012-07-30,fall,2012,7,1,workday,clear,26.349151,29.209142,66.875,10.292339,1040,6065,7105,Monday
2012-07-31,fall,2012,7,2,workday,clear,25.526651,27.751136000000002,70.41669999999999,11.083475,968,6248,7216,Tuesday
2012-08-01,fall,2012,8,3,workday,clear,25.722500000000004,28.042327999999998,67.75,9.458993,1074,6506,7580,Wednesday
2012-08-02,fall,2012,8,4,workday,clear,27.3675,30.667808,65.95830000000001,8.666718,983,6278,7261,Thursday
2012-08-03,fall,2012,8,5,workday,mist_cloudy,27.994151000000002,31.709222000000004,64.25,14.458064,1328,5847,7175,Friday
2012-08-04,fall,2012,8,6,weekend,clear,29.286651,33.583622,61.3333,17.249686,2345,4479,6824,Saturday
2012-08-05,fall,2012,8,0,weekend,clear,28.150849,32.251214000000004,65.25,19.458206999999998,1707,3757,5464,Sunday
2012-08-06,fall,2012,8,1,workday,mist_cloudy,27.3675,30.876236000000006,65.4167,8.666718,1233,5780,7013,Monday
2012-08-07,fall,2012,8,2,workday,mist_cloudy,26.584151,30.042986000000006,70.375,7.8328359999999995,1278,5995,7273,Tuesday
2012-08-08,fall,2012,8,3,workday,mist_cloudy,27.25,30.709322,67.29169999999999,7.4169,1263,6271,7534,Wednesday
2012-08-09,fall,2012,8,4,workday,clear,27.524150999999996,30.167528000000004,62.0417,10.458699999999999,1196,6090,7286,Thursday
2012-08-10,fall,2012,8,5,workday,mist_cloudy,25.644151,28.084172000000002,71.58330000000001,16.000471,1065,4721,5786,Friday
2012-08-11,fall,2012,8,6,weekend,mist_cloudy,24.5475,26.125622,73.2917,13.834093,2247,4052,6299,Saturday
2012-08-12,fall,2012,8,0,weekend,clear,24.939151000000003,26.542214,53.041700000000006,8.208304,2182,4362,6544,Sunday
2012-08-13,fall,2012,8,1,workday,clear,25.879151,27.708764000000002,54.541700000000006,9.126204,1207,5676,6883,Monday
2012-08-14,fall,2012,8,2,workday,clear,26.153349,28.667414,68.6667,11.333586,1128,5656,6784,Tuesday
2012-08-15,fall,2012,8,3,workday,clear,25.213349,27.166441999999996,61.9583,11.374657000000001,1198,6149,7347,Wednesday
2012-08-16,fall,2012,8,4,workday,clear,25.800849,27.209408000000003,51.916700000000006,9.500332,1338,6267,7605,Thursday
2012-08-17,fall,2012,8,5,workday,clear,25.996651,-0.0015999999999998238,57.0833,15.500718,1483,5665,7148,Friday
2012-08-18,fall,2012,8,6,weekend,clear,23.881650999999998,24.792686000000003,60.3333,11.917089,2827,5038,7865,Saturday
2012-08-19,fall,2012,8,0,weekend,mist_cloudy,21.884151,23.834564,71.1667,5.79215,1208,3341,4549,Sunday
2012-08-20,fall,2012,8,1,workday,mist_cloudy,21.884151,23.333822000000005,73.4167,8.708593,1026,5504,6530,Monday
2012-08-21,fall,2012,8,2,workday,clear,22.510849000000004,23.667650000000002,67.375,4.8756436,1081,5925,7006,Tuesday
2012-08-22,fall,2012,8,3,workday,clear,23.3725,25.042364,67.7083,4.708981100000001,1094,6281,7375,Wednesday
2012-08-23,fall,2012,8,4,workday,clear,24.704151000000003,26.042528000000004,63.5833,5.6679186,1363,6402,7765,Thursday
2012-08-24,fall,2012,8,5,workday,mist_cloudy,25.0175,26.708600000000004,61.5,4.8337686,1325,6257,7582,Friday
2012-08-25,fall,2012,8,6,weekend,mist_cloudy,23.098349,24.833936,71.2917,16.375336,1829,4224,6053,Saturday
2012-08-26,fall,2012,8,0,weekend,mist_cloudy,22.706651,23.335735999999997,84.5833,15.333486,1483,3772,5255,Sunday
2012-08-27,fall,2012,8,1,workday,clear,25.056651000000002,27.209408000000003,73.04169999999999,8.625110999999999,989,5928,6917,Monday
2012-08-28,fall,2012,8,2,workday,clear,26.231651,27.9593,62.0,12.791975,935,6105,7040,Tuesday
2012-08-29,fall,2012,8,3,workday,clear,24.195,25.958377999999996,55.2083,7.541653999999999,1177,6520,7697,Wednesday
2012-08-30,fall,2012,8,4,workday,clear,25.213349,27.083413999999998,59.0417,5.1668189,1172,6541,7713,Thursday
2012-08-31,fall,2012,8,5,workday,clear,27.915849,29.5004,58.75,11.291711,1433,5917,7350,Friday
2012-09-01,fall,2012,9,6,weekend,mist_cloudy,27.406651000000004,30.375163999999998,63.8333,7.5835289999999995,2352,3788,6140,Saturday
2012-09-02,fall,2012,9,0,weekend,mist_cloudy,24.743349000000002,26.834000000000003,81.5,4.2927436,2613,3197,5810,Sunday
2012-09-03,fall,2012,9,1,weekend,clear,25.252499999999998,27.667514000000004,79.0833,10.125107,1965,4069,6034,Monday
2012-09-04,fall,2012,9,2,workday,clear,26.114151,29.334608000000003,75.5,15.833507,867,5997,6864,Tuesday
2012-09-05,fall,2012,9,3,workday,clear,26.623348999999997,30.792878,74.125,12.583136,832,6280,7112,Wednesday
2012-09-06,fall,2012,9,4,workday,mist_cloudy,24.743349000000002,27.251714000000007,81.0417,9.542207,611,5592,6203,Thursday
2012-09-07,fall,2012,9,5,workday,clear,25.056651000000002,27.375464,73.625,11.500282,1045,6459,7504,Friday
2012-09-08,fall,2012,9,6,weekend,mist_cloudy,22.980849,24.333986000000003,79.91669999999999,18.833968000000002,1557,4419,5976,Saturday
2012-09-09,fall,2012,9,0,weekend,clear,20.669999999999998,22.209050000000005,54.75,15.041232,2570,5657,8227,Sunday
2012-09-10,fall,2012,9,1,workday,clear,19.416650999999998,21.333163999999996,50.375,17.333771000000002,1118,6407,7525,Monday
2012-09-11,fall,2012,9,2,workday,clear,19.142500000000002,20.583272,52.0,6.1676314,1070,6697,7767,Tuesday
2012-09-12,fall,2012,9,3,workday,clear,20.160849,21.62495,57.7083,8.833682,1050,6820,7870,Wednesday
2012-09-13,fall,2012,9,4,workday,clear,20.7875,22.250828,63.708299999999994,5.5422936,1054,6750,7804,Thursday
2012-09-14,fall,2012,9,5,workday,clear,21.766651000000003,23.209478000000004,67.25,6.9588209999999995,1379,6630,8009,Friday
2012-09-15,fall,2012,9,6,weekend,clear,20.591651,22.667222000000002,50.1667,16.583907,3160,5554,8714,Saturday
2012-09-16,fall,2012,9,0,weekend,clear,19.259999999999998,21.166249999999998,56.99999999999999,6.042281099999999,2166,5167,7333,Sunday
2012-09-17,fall,2012,9,1,workday,mist_cloudy,19.299151000000002,20.5013,73.4583,10.166713999999999,1022,5847,6869,Monday
2012-09-18,fall,2012,9,2,workday,mist_cloudy,21.296651,21.294421999999997,87.25,23.958329,371,3702,4073,Tuesday
2012-09-19,fall,2012,9,3,workday,clear,17.9675,19.666663999999997,53.6667,14.416725,788,6803,7591,Wednesday
2012-09-20,fall,2012,9,4,workday,clear,17.693349,19.124671999999997,61.8333,7.917189,939,6781,7720,Thursday
2012-09-21,fall,2012,9,5,workday,clear,20.160849,21.750086000000003,66.875,10.333343000000001,1250,6917,8167,Friday
2012-09-22,fall,2012,9,6,weekend,clear,22.55,24.292208000000002,64.6667,19.000061,2512,5883,8395,Saturday
2012-09-23,winter,2012,9,0,weekend,clear,16.870849000000003,18.249578,46.7083,14.958286000000001,2454,5453,7907,Sunday
2012-09-24,winter,2012,9,1,workday,clear,16.165849,17.165858,49.2917,9.541068000000001,1001,6435,7436,Monday
2012-09-25,winter,2012,9,2,workday,clear,17.85,19.915813999999997,56.99999999999999,15.833507,845,6693,7538,Tuesday
2012-09-26,winter,2012,9,3,workday,clear,21.845,23.376458,63.083299999999994,16.3748,787,6946,7733,Wednesday
2012-09-27,winter,2012,9,4,workday,mist_cloudy,22.55,24.126350000000002,69.08330000000001,9.000914,751,6642,7393,Thursday
2012-09-28,winter,2012,9,5,workday,mist_cloudy,21.100849,22.666958,69.0,10.999993,1045,6370,7415,Friday
2012-09-29,winter,2012,9,6,weekend,clear,17.4975,18.999536,54.2917,15.249468,2589,5966,8555,Saturday
2012-09-30,winter,2012,9,0,weekend,clear,16.753349,18.165757999999997,58.3333,9.042186,2015,4874,6889,Sunday
2012-10-01,winter,2012,10,1,workday,mist_cloudy,16.479150999999998,17.792,64.9167,6.0838814,763,6015,6778,Monday
2012-10-02,winter,2012,10,2,workday,light_snow,19.769151,19.793977999999996,87.16669999999999,6.9998249999999995,315,4324,4639,Tuesday
2012-10-03,winter,2012,10,3,workday,mist_cloudy,22.9025,23.542778,79.375,4.4585686,728,6844,7572,Wednesday
2012-10-04,winter,2012,10,4,workday,mist_cloudy,22.9025,24.126350000000002,72.2917,7.875582,891,6437,7328,Thursday
2012-10-05,winter,2012,10,5,workday,clear,20.905,22.292341999999998,62.74999999999999,7.12545,1516,6640,8156,Friday
2012-10-06,winter,2012,10,6,weekend,clear,18.045848999999997,19.542386,66.41669999999999,17.957675000000002,3031,4934,7965,Saturday
2012-10-07,winter,2012,10,0,weekend,mist_cloudy,11.544151,11.707657999999999,70.8333,9.457854000000001,781,2729,3510,Sunday
2012-10-08,winter,2012,10,1,weekend,mist_cloudy,10.016651,9.582128,70.9583,12.708492999999999,874,4604,5478,Monday
2012-10-09,winter,2012,10,2,workday,mist_cloudy,12.993348999999998,12.915392,76.16669999999999,12.7501,601,5791,6392,Tuesday
2012-10-10,winter,2012,10,3,workday,clear,16.165849,17.207372,63.083299999999994,12.584007,780,6911,7691,Wednesday
2012-10-11,winter,2012,10,4,workday,clear,12.445,12.457022000000002,46.3333,12.166932000000001,834,6736,7570,Thursday
2012-10-12,winter,2012,10,5,workday,clear,12.5625,12.582685999999999,53.91669999999999,15.751164,1060,6222,7282,Friday
2012-10-13,winter,2012,10,6,weekend,clear,10.486650999999998,9.832136000000002,49.4583,9.791514,2252,4857,7109,Saturday
2012-10-14,winter,2012,10,0,weekend,clear,16.518349,17.541463999999998,64.0417,18.667004000000002,2080,4559,6639,Sunday
2012-10-15,winter,2012,10,1,workday,mist_cloudy,18.398349,19.5839,70.75,19.834478999999998,760,5115,5875,Monday
2012-10-16,winter,2012,10,2,workday,clear,14.011651,14.415835999999999,55.833299999999994,12.208807,922,6612,7534,Tuesday
2012-10-17,winter,2012,10,3,workday,clear,13.424150999999998,13.707128,69.2917,6.791857,979,6482,7461,Wednesday
2012-10-18,winter,2012,10,4,workday,mist_cloudy,16.557499999999997,17.83325,72.8333,15.874779,1008,6501,7509,Thursday
2012-10-19,winter,2012,10,5,workday,mist_cloudy,18.476651,19.501136000000002,81.5,9.041917999999999,753,4671,5424,Friday
2012-10-20,winter,2012,10,6,weekend,clear,14.755849000000001,15.207571999999999,57.2917,7.874979,2806,5284,8090,Saturday
2012-10-21,winter,2012,10,0,weekend,clear,13.815849,14.124313999999998,51.0,11.125618000000001,2132,4692,6824,Sunday
